"SDRs per currency unit for the period  January 01, 1994 - November 10, 2023",,,,,,,,,,,
,,,,,,,,,,,
Date,Canadian dollar (CAD),Indian rupee (INR),Japanese yen (JPY),Kuwaiti dinar (KWD),Malaysian ringgit (MYR),New Zealand dollar (NZD),Singapore dollar (SGD),Thai baht (THB),U.A.E. dirham (AED),U.K. pound (GBP),U.S. dollar (USD)
6-Nov-2020,0.538455,0.00948088,0.00677107,,0.169465,0.475035,0.519953,0.0228881,,0.921882,0.702092
9-Nov-2020,0.541098,0.00949336,0.00679187,2.29874,0.170568,0.476876,0.522176,0.0230168,0.191097,0.924206,0.701804
10-Nov-2020,0.540997,0.0094893,0.00670044,2.30437,0.171113,0.480627,0.523114,0.0231118,0.191754,0.934072,0.704216
11-Nov-2020,,0.00949679,0.00670691,2.30747,0.171032,0.481556,0.523857,0.0233081,0.192012,0.935647,0.705164
12-Nov-2020,0.536979,0.00946512,0.00669337,2.30438,0.170459,0.486016,0.522371,0.023279,0.19188,0.927251,0.704678
13-Nov-2020,0.535724,0.00943223,0.0067129,,0.170475,0.48133,0.521678,0.0232847,,0.927445,0.704317
16-Nov-2020,0.53761,,0.00672013,2.30304,0.170972,0.483631,0.522749,0.0233197,0.191549,0.928888,0.703463
17-Nov-2020,0.535802,0.00941607,0.00671496,2.29687,0.170875,0.484861,0.521775,0.023248,0.191036,0.93103,0.701579
18-Nov-2020,0.536975,0.00943281,0.00674018,2.2972,0.171169,0.482879,0.522418,0.0231885,0.191001,0.931422,0.701451
19-Nov-2020,,0.00946187,0.00676614,2.30095,0.171574,0.485072,0.522921,0.0231361,0.191313,0.931361,0.702596
20-Nov-2020,,0.00945925,0.0067536,,0.171494,0.484944,0.522141,0.0231318,,0.931446,0.701496
23-Nov-2020,0.535429,0.00944752,,2.29467,0.17128,0.487162,0.521866,0.0231301,0.190728,0.936534,0.700448
24-Nov-2020,0.538622,0.00948948,0.00671371,2.29858,0.171446,0.487319,0.522389,0.0230977,0.191147,0.936274,0.701986
25-Nov-2020,0.539583,0.0094844,0.00671407,2.29889,0.171671,0.48938,0.522895,0.0231115,0.191047,0.935154,0.70162
30-Nov-2020,0.539341,,0.00673202,2.29226,0.171849,0.492345,0.522886,0.0230968,0.190403,0.93389,0.699255
1-Dec-2020,0.540294,0.00951986,0.00671196,2.29401,0.171601,0.491812,0.522543,0.0231236,,0.932539,0.699789
2-Dec-2020,0.539903,0.00948147,0.00669265,2.29255,0.171512,0.493287,0.522531,0.023103,,0.931861,0.698311
3-Dec-2020,0.54039,0.00941922,0.00666369,2.28616,0.170908,0.491183,0.520507,0.0230387,,0.935523,0.696022
4-Dec-2020,0.54276,0.00942195,0.00669352,,0.170961,0.491562,0.521064,0.0230367,,0.935565,0.694787
7-Dec-2020,0.544473,0.00944856,0.00669658,2.29006,0.171206,0.490953,0.522395,,0.189784,0.923882,0.69698
8-Dec-2020,0.543851,0.00944349,0.00669451,2.28869,0.171188,0.490311,0.521107,0.0231194,0.18967,0.92737,0.696564
9-Dec-2020,0.54353,0.00945643,0.00668154,2.28645,0.171041,0.490249,0.521182,0.0231783,0.189485,0.936553,0.695882
10-Dec-2020,0.547827,0.0094695,0.00669035,2.29211,0.171718,0.489717,0.521767,,0.189953,0.924603,0.697603
11-Dec-2020,0.545951,0.00947291,0.00670248,,0.171939,0.49454,0.522661,,,0.91902,0.697125
14-Dec-2020,0.544886,0.00945193,0.00668312,2.28392,0.171654,0.492278,0.520917,0.0231057,0.189275,0.916365,0.695111
15-Dec-2020,0.546628,0.00944182,0.00668031,2.28494,0.171075,0.492636,0.520485,0.0231213,0.189359,0.930402,0.69542
16-Dec-2020,0.543813,0.00943303,0.0066878,2.28096,0.171198,0.491571,0.520821,0.0230829,0.188843,0.938547,0.693525
17-Dec-2020,0.54433,0.00942728,0.00670813,2.27948,0.171293,0.49228,0.521451,0.02315,0.188503,0.942088,0.692279
18-Dec-2020,0.542101,0.00942036,0.00670735,,,0.494885,0.522116,0.0232355,,0.937206,0.692534
21-Dec-2020,0.541573,0.00944832,0.00673116,2.29092,,0.494135,0.522109,0.023177,0.18948,0.923624,0.695867
22-Dec-2020,0.537246,0.00938553,0.0067048,2.28418,,0.491328,0.519458,0.0229971,0.18883,0.929675,0.693477
23-Dec-2020,0.540071,0.00940638,0.00669994,2.28694,,0.488242,0.520008,0.0229845,0.189058,0.931771,0.694315
4-Jan-2021,0.541318,0.00945377,0.0066961,2.27612,0.172214,,0.523937,0.023084,0.187947,0.94355,0.690234
5-Jan-2021,0.543502,0.0094466,0.00669602,2.27742,0.172162,0.495457,0.523679,0.0230948,0.188054,0.938667,0.690628
6-Jan-2021,0.543422,0.00942494,0.00670555,2.27464,0.171882,0.500316,0.522458,0.0230337,0.187701,0.940833,0.689331
7-Jan-2021,0.544515,0.00946105,0.00671827,2.28317,0.172033,0.504683,0.524695,0.0231101,0.188404,0.938617,0.691915
8-Jan-2021,0.544637,0.00943569,0.00666436,,0.171617,0.502087,0.522038,0.0229857,,0.940444,0.691961
11-Jan-2021,0.542955,0.00945297,,2.28888,0.1718,0.499988,0.521818,0.0230285,0.189062,0.93641,0.694331
12-Jan-2021,0.54449,0.00945868,0.0066597,2.28781,0.17079,0.497811,0.521379,0.023007,0.188974,0.943051,0.694007
13-Jan-2021,0.545548,0.00947845,0.00668845,2.2888,0.17142,0.501045,0.524027,0.0231115,0.188807,0.947971,0.693392
14-Jan-2021,0.548141,0.00948567,0.00667324,2.28879,0.171687,0.498849,0.522617,0.0231036,0.188868,0.946683,0.693617
15-Jan-2021,0.545495,0.00950714,0.00668643,,0.171972,0.501181,0.523687,0.0231433,,0.946925,0.694252
19-Jan-2021,0.545344,0.00949019,0.00667784,2.29093,0.17148,0.495036,0.52253,0.023109,0.189107,0.945451,0.694495
20-Jan-2021,0.548575,0.00949436,0.00668087,2.29247,0.171638,0.494602,0.523547,0.0231618,0.189047,0.949527,0.694276
21-Jan-2021,0.549003,0.0094997,0.00669589,2.28901,0.172016,0.498083,0.523664,0.0231562,0.188761,0.950967,0.693226
22-Jan-2021,0.545189,0.0094918,0.00669301,,0.171536,0.500397,0.523454,0.0231272,,0.947585,0.693262
25-Jan-2021,0.544511,0.0095105,0.00668077,2.29137,0.171428,0.498905,0.522957,0.0231369,0.188863,0.949536,0.693598
26-Jan-2021,0.546288,,0.00668814,2.29235,0.171565,0.498911,0.522866,0.0231507,0.188943,0.948728,0.693895
27-Jan-2021,0.543403,0.00953337,0.00669557,2.29335,0.171661,0.50246,0.523606,0.0231553,0.189026,0.952161,0.694197
28-Jan-2021,0.542617,0.00951302,0.00666563,2.29517,,0.495879,0.521958,0.0231427,0.189269,0.948453,0.695092
29-Jan-2021,0.543081,0.00951391,0.00664297,,0.171203,0.497501,0.52126,0.0231468,,0.952109,0.694058
1-Feb-2021,0.542161,0.00952174,0.00664183,2.29651,,0.498993,0.522875,0.0232337,0.189317,0.953176,0.695267
2-Feb-2021,0.543323,0.0095427,0.006639,2.29959,0.172277,0.498436,0.523278,0.0232314,0.189634,0.952195,0.696431
3-Feb-2021,0.545165,0.00955428,0.00663574,2.30109,0.172177,0.502175,0.523226,0.0232125,0.189758,0.949889,0.696885
4-Feb-2021,0.543899,0.00956883,0.00664362,2.30306,0.172169,0.503191,0.522749,0.0232346,0.189983,0.949134,0.697713
5-Feb-2021,0.546072,0.00957105,0.00661092,,0.17124,0.499634,0.52115,0.0231676,,0.955069,0.697716
8-Feb-2021,0.54615,0.0095592,0.00660132,2.29983,0.17149,,0.522274,0.0231851,0.189654,0.953028,0.696505
9-Feb-2021,0.545579,0.00952035,0.00661382,2.2932,0.171022,0.501983,0.521707,0.0231539,0.188951,0.955982,0.693922
10-Feb-2021,0.546458,0.00951874,0.00662843,2.29375,0.171634,0.501536,0.522966,0.0231775,0.188809,0.959319,0.6934
11-Feb-2021,0.5465,0.0095262,,2.29338,0.171416,0.499585,0.523001,0.0231761,0.188779,0.958543,0.69329
12-Feb-2021,0.54605,0.00953415,0.00661978,,,0.501545,,,,0.956656,0.694084
16-Feb-2021,0.545911,0.00952167,0.00656522,2.29055,0.171799,0.501114,0.523817,0.0231808,0.188546,0.964249,0.692434
17-Feb-2021,0.546952,0.00954591,0.00655002,2.29922,0.172164,0.499562,0.5234,0.0231909,0.189322,0.963735,0.695285
18-Feb-2021,0.547181,0.00955143,0.00657114,2.29729,0.172041,0.499837,0.523039,0.0231505,0.189163,0.968622,0.694701
19-Feb-2021,0.549421,,0.00655605,,0.171396,0.500444,0.52175,0.0230906,,0.970187,0.69304
22-Feb-2021,0.549631,0.00957972,0.00657234,2.29439,0.171575,0.506696,0.523721,0.0230983,0.188768,0.972075,0.69325
23-Feb-2021,0.549499,0.00956926,,2.2943,0.171334,0.507627,0.524448,0.0230791,0.188573,0.975711,0.692534
24-Feb-2021,0.551626,0.00957474,0.00656095,2.29313,0.171374,0.508268,0.524419,0.0230488,0.188477,0.978431,0.69218
25-Feb-2021,0.551677,0.00953511,0.00651816,,0.171102,0.513945,0.524152,0.0230103,0.188224,0.977152,0.691251
26-Feb-2021,0.54773,0.00951244,0.00654049,,0.171576,0.510606,0.523229,,,0.967503,0.694796
1-Mar-2021,0.549747,0.00949638,0.00653677,2.30399,0.171712,0.506157,0.523295,0.0229427,0.189526,0.970273,0.696035
2-Mar-2021,,0.00949506,0.00651819,2.30466,0.171798,0.506194,0.52311,0.0229577,,0.969938,0.696469
3-Mar-2021,0.550849,0.00952257,0.00651173,2.30428,0.171818,0.507779,0.523299,0.0229652,0.189456,0.970715,0.695778
4-Mar-2021,0.551145,0.00957856,0.00650675,2.30661,0.171738,0.505298,0.522531,0.02294,0.189648,0.971,0.696482
5-Mar-2021,,0.0096191,0.00648738,,0.172061,0.501869,0.523376,0.0229831,,0.96689,0.699859
8-Mar-2021,0.554145,0.00960994,0.00647483,2.3207,0.171528,0.503992,0.521519,0.0228622,0.191027,0.970522,0.701548
9-Mar-2021,0.55443,0.00958069,0.00642033,2.31654,0.169782,0.498421,0.519367,0.0227177,0.190748,0.971764,0.700522
10-Mar-2021,0.554581,0.00960379,0.00644081,2.31907,0.169753,0.502281,0.520131,0.0227814,0.19083,0.971973,0.700824
11-Mar-2021,0.556096,,0.00643731,,0.169851,0.50244,0.520113,0.0228138,0.190201,0.974878,0.698512
12-Mar-2021,0.560452,0.00963304,0.00643837,,0.170069,0.506085,0.521738,0.0228389,,0.972295,0.700173
15-Mar-2021,0.560934,0.00962796,0.0064195,2.31842,0.170038,0.503823,0.520248,0.0227783,0.190618,0.973694,0.700046
16-Mar-2021,0.561694,0.00965203,0.00640709,2.31691,0.170051,0.503635,0.520451,0.0227635,0.190494,0.969912,0.69959
17-Mar-2021,0.562122,0.00965509,0.00642065,2.32053,0.170131,0.503512,0.520259,0.022751,0.190792,0.973742,0.700685
18-Mar-2021,0.56143,0.009644,0.00641914,2.31637,0.170281,0.507016,0.521301,0.0227368,0.19045,0.976088,0.699429
19-Mar-2021,0.560029,0.00965824,0.00642013,,0.170138,0.501326,0.52111,0.0226775,,0.974252,0.700372
22-Mar-2021,0.559239,0.00966846,0.00642586,2.31752,0.170283,0.50041,0.521132,0.0226421,0.190545,0.970799,0.699776
23-Mar-2021,0.558091,0.0096977,0.00644073,2.32182,0.170329,0.498534,0.522955,0.022643,0.190898,0.96587,0.701074
24-Mar-2021,0.559226,0.00966888,0.00646691,2.32539,0.1702,0.491329,0.522033,0.0226489,0.191287,0.963338,0.7025
25-Mar-2021,0.558122,0.00968966,0.00646187,2.32892,0.169964,0.49102,0.522439,0.0226279,0.191577,0.963853,0.703568
26-Mar-2021,0.55976,0.0097256,0.00644262,,0.169825,0.49053,0.522542,0.0226082,,0.97004,0.704178
29-Mar-2021,0.559113,,0.00642177,2.33007,0.169858,0.491495,0.522946,0.0225695,0.191735,0.9738,0.704147
30-Mar-2021,0.558762,0.00966272,0.00641728,2.33545,0.170209,0.494605,0.523647,0.022605,0.192178,0.970578,0.705772
31-Mar-2021,0.561124,0.00959956,0.0063741,2.33338,0.169659,0.493153,0.523763,0.0225026,0.192134,0.971206,0.705613
1-Apr-2021,0.561803,0.00960355,0.00637157,2.33512,0.170241,0.492793,0.524291,0.0225666,0.192214,0.972386,0.705906
2-Apr-2021,,,0.00637303,,0.170404,,,0.0225644,,0.974553,0.705048
5-Apr-2021,0.562882,0.00960072,0.00637557,2.33293,0.170251,,0.523937,0.0224755,0.19197,,0.70501
6-Apr-2021,0.560416,0.00960016,0.00638218,,0.170315,0.496831,,,0.191648,0.973463,0.703827
7-Apr-2021,0.556219,0.00946853,0.00639319,2.32532,0.170005,0.495387,0.524304,0.0224104,0.191091,0.969581,0.701781
8-Apr-2021,0.558591,0.00944806,0.00639763,2.3282,0.169784,0.492629,0.524093,0.0223454,0.191328,0.965549,0.702652
9-Apr-2021,,0.00938074,0.00642865,,0.169876,0.495349,0.524388,0.022342,,0.963581,0.702523
12-Apr-2021,0.55883,0.00937175,0.00639296,2.32438,0.169567,0.492382,0.522688,0.0222366,,0.965438,0.701499
13-Apr-2021,0.559176,,0.00640735,2.32678,0.169809,0.492305,0.522819,,0.191147,0.964077,0.701989
14-Apr-2021,0.558778,,0.00643554,2.32316,0.169589,0.494073,0.523562,,0.190692,0.963495,0.700316
15-Apr-2021,0.558649,0.00931207,0.00642898,2.32207,0.16957,0.499931,0.523394,,0.190602,0.963462,0.699987
16-Apr-2021,0.559288,0.00937864,0.00642424,,0.16944,0.500753,0.523568,0.0223619,,0.964234,0.699278
19-Apr-2021,0.556903,0.00931014,0.006418,2.31278,0.168831,0.497373,0.522982,0.022315,0.18984,0.970449,0.697187
20-Apr-2021,0.554325,0.00932558,0.00644142,2.3145,0.169314,0.501836,0.525365,0.0223221,0.189761,0.973635,0.696897
21-Apr-2021,0.557092,,0.0064555,2.31699,0.169496,0.500561,0.524822,0.0222805,0.189965,0.972135,0.697646
22-Apr-2021,0.557507,0.00929918,0.00645084,2.31446,0.169558,0.502384,0.52496,0.0222476,0.189757,0.968669,0.696884
23-Apr-2021,0.557873,0.00930032,0.00645716,,0.169458,0.499693,0.524171,0.0221867,,0.967686,0.696728
26-Apr-2021,0.560634,0.00930701,0.00645031,2.31182,0.169577,,0.525097,0.0221336,0.189478,0.967314,0.695859
27-Apr-2021,0.561363,0.0093333,0.00643194,2.31238,0.169881,0.502907,0.524804,0.0221576,0.189587,0.968565,0.696258
28-Apr-2021,0.564097,0.00936849,0.0063997,2.31426,0.16991,0.50167,0.525366,0.0221964,0.189804,0.966571,0.697055
29-Apr-2021,0.565844,0.00939185,,2.31075,,0.506419,0.524932,0.0222593,0.18939,0.96975,0.695535
30-Apr-2021,0.566858,0.00940766,0.00639179,2.31357,0.169664,0.50474,0.525058,0.0223215,0.189622,0.968811,0.696385
3-May-2021,0.568024,0.00940234,,2.31412,0.170033,0.5003,0.52371,,0.189919,,0.697477
4-May-2021,0.567097,0.00945615,,2.31712,0.169819,0.501716,0.524191,,0.190165,0.969247,0.69838
5-May-2021,0.568809,0.00943727,,2.316,0.169551,0.500567,0.523075,0.0223854,0.190073,0.971222,0.698043
6-May-2021,0.571729,0.00943337,0.0063816,2.31423,0.169114,0.50416,0.521697,0.0223546,0.189928,0.968038,0.697509
7-May-2021,0.572967,0.00944478,0.00638229,,0.169197,0.504265,0.522622,0.0222994,,0.968969,0.696499
10-May-2021,,0.00944356,0.00636859,2.30442,0.168867,0.50485,0.522761,0.0222807,0.188777,0.977393,0.693285
11-May-2021,0.573299,0.00944105,0.00636788,2.30501,0.168488,0.503592,0.522736,0.0223007,,0.979584,0.693462
12-May-2021,,0.00945331,0.00637796,,0.168056,0.503116,0.522261,0.0222392,,0.981865,0.694241
13-May-2021,,,0.0063538,,,0.499835,,0.0222278,,0.976618,0.69644
14-May-2021,0.574013,0.00947325,0.0063419,,,0.498853,0.520575,0.0221671,,0.978105,0.695072
17-May-2021,0.574389,0.00947429,0.00634121,2.30576,0.167857,0.501287,0.519595,0.0220803,0.18895,0.978148,0.693919
18-May-2021,0.574605,0.00948113,0.00634118,2.30205,0.167815,0.501062,0.519707,0.0220072,0.188552,0.982666,0.692457
19-May-2021,0.572579,0.00949498,0.00635673,2.30479,0.167875,0.501255,0.520761,0.0220391,0.188651,0.981241,0.69282
20-May-2021,0.57426,0.00947979,0.00634562,2.3043,0.167464,0.497322,0.519784,0.0220834,0.188736,0.979465,0.693132
21-May-2021,,0.00947715,0.00635728,,0.167042,0.497378,0.519754,0.0220455,,0.983857,0.692053
24-May-2021,,0.00950126,0.00635592,2.30254,0.167276,0.496598,0.520521,0.0220729,0.188592,0.978443,0.692605
25-May-2021,0.573543,0.00949833,0.00635414,2.30047,0.166933,0.498932,0.521038,0.0220651,0.188297,0.979125,0.691521
26-May-2021,0.570906,,0.00635448,2.30072,,0.501725,,,0.188255,0.97984,0.691367
27-May-2021,,0.00952915,0.00633884,2.30158,0.167057,0.503992,0.522731,0.0221292,0.188482,0.977734,0.692201
1-Jun-2021,0.574773,0.0095096,0.00632566,2.301,0.167947,0.504142,0.524462,0.0221939,0.188435,0.981363,0.692027
2-Jun-2021,0.575275,0.00947046,0.00632477,2.30531,0.168037,0.503559,0.524369,0.0222518,0.188787,0.979247,0.693321
3-Jun-2021,0.572466,0.00947564,0.0063211,2.30376,0.168067,0.500796,0.523938,,0.188661,0.982504,0.692856
4-Jun-2021,0.575157,0.00951735,0.00630404,,0.168388,0.496175,0.523516,0.0222513,,0.981229,0.69502
7-Jun-2021,0.574396,0.00952452,0.00633015,2.30503,,,0.523649,0.022223,0.188827,0.981223,0.693468
8-Jun-2021,0.572935,0.00951484,0.00633527,2.3045,0.168182,0.50068,0.523671,0.022207,0.188721,0.980291,0.693079
9-Jun-2021,0.572621,0.00949047,0.00632787,2.30286,0.168205,0.498869,0.52314,0.0222303,0.188587,0.98167,0.692585
10-Jun-2021,,0.00949894,0.00632523,2.30548,0.168445,0.497702,0.523655,0.0222634,0.188801,0.977343,0.693372
11-Jun-2021,0.570832,0.0095013,0.00633864,,0.168558,0.498866,0.524504,0.0223081,,0.981956,0.693447
14-Jun-2021,,0.00949053,0.00632782,2.30881,0.168757,0.496017,0.523558,0.0223202,0.189137,0.979983,0.694605
15-Jun-2021,,0.00948252,0.00631219,2.30961,0.168816,0.495773,0.523819,0.0223229,0.189202,0.978691,0.694846
16-Jun-2021,0.56976,0.00946698,0.00630876,2.30878,0.168611,0.495524,0.523117,0.0222784,0.189134,0.98056,0.694595
17-Jun-2021,0.566922,0.00948906,0.00632127,2.32361,0.169301,0.496463,0.523446,0.0223263,0.190507,0.975785,0.699638
18-Jun-2021,0.563589,0.00944,0.00634619,,0.168981,0.490295,0.522056,0.0222919,,0.973065,0.699921
21-Jun-2021,0.566144,0.00944971,0.00635686,2.32642,0.168847,0.487138,0.520206,0.0221999,0.190801,0.972525,0.700717
22-Jun-2021,0.567358,0.00945674,0.00635104,2.32861,0.169004,0.489107,0.521017,0.0221417,0.190886,0.973167,0.701028
23-Jun-2021,0.569713,0.00941201,0.0063206,2.32522,0.168089,0.489864,0.520025,0.0220121,0.190607,0.977628,0.700006
24-Jun-2021,0.568249,0.00942742,0.0063016,2.32472,0.167992,0.493398,0.519991,0.0219404,0.190567,0.975389,0.699856
25-Jun-2021,0.569241,0.00943427,0.00630587,,0.168308,0.494846,0.521324,0.0220175,,0.972792,0.699825
28-Jun-2021,0.56748,0.00943349,0.00632385,2.32515,0.168631,0.494751,0.520746,0.0219425,0.190602,0.973752,0.699987
29-Jun-2021,0.56595,0.0094434,0.00634159,2.3281,0.168987,0.493625,0.521677,0.0218941,0.190844,0.969973,0.700873
30-Jun-2021,0.56564,0.00942966,0.00634438,2.3287,0.168754,0.490598,0.521462,0.0218738,0.190893,0.971871,0.701054
1-Jul-2021,,0.00944001,0.00632175,2.33162,0.169042,0.490826,0.521639,0.0219306,0.191228,0.968483,0.702283
6-Jul-2021,0.56415,0.00944641,0.00633358,2.33269,0.169048,0.496484,0.522349,0.0218524,0.191189,0.972325,0.702141
7-Jul-2021,0.563226,0.00940043,0.00635859,2.3343,0.16892,0.493102,0.521389,0.0217564,0.19132,0.971307,0.702624
8-Jul-2021,0.560131,0.00940326,0.00635315,2.33279,0.168382,0.490559,0.519376,0.0216451,0.19126,0.967281,0.702404
9-Jul-2021,0.562623,0.00940361,0.00638698,,0.167665,0.486156,0.518526,0.0214894,,0.969294,0.701929
12-Jul-2021,0.562827,0.00942581,0.00637166,2.335,0.167518,0.490489,0.519235,0.0215228,0.191124,0.97245,0.701902
13-Jul-2021,0.560828,0.00942187,0.00635822,2.33473,0.167519,0.491485,0.519713,0.0215196,0.191101,0.972512,0.70182
14-Jul-2021,0.562421,0.00942538,0.00635208,2.33702,0.167367,0.491298,0.5186,0.0215277,0.191384,0.974337,0.702858
15-Jul-2021,0.558354,0.00941996,0.00638671,2.33559,0.167313,0.492287,0.51859,0.0215003,0.19114,0.974044,0.701963
16-Jul-2021,0.558169,0.00941935,0.00639641,,0.167338,0.491539,0.5189,0.021462,,0.970391,0.702902
19-Jul-2021,0.551684,0.00941158,0.00640661,,0.166879,0.4916,0.518446,0.0214151,,0.964616,0.703894
20-Jul-2021,0.552877,0.00940176,0.00642809,,,0.488446,,0.0214381,,0.958486,0.703812
21-Jul-2021,0.559452,,0.00640442,,,0.487371,0.515174,0.0214299,,0.958122,0.704294
22-Jul-2021,0.559593,0.00945623,,,0.166388,0.489314,0.516253,0.021407,,0.967799,0.70324
23-Jul-2021,0.559947,0.00946082,,,0.166718,0.491344,0.517859,0.0213879,,0.967197,0.704133
26-Jul-2021,0.560536,0.00944719,0.00637153,2.3381,0.166477,0.490352,0.516876,,0.191536,0.96959,0.703417
27-Jul-2021,0.559411,0.00945532,0.0063821,2.33996,0.166381,0.492187,0.518135,0.0213738,0.191593,0.970442,0.703627
28-Jul-2021,0.559302,0.00944205,0.00639741,2.33805,0.1661,0.489373,0.516779,,0.191373,0.975442,0.702819
29-Jul-2021,0.562674,0.00943064,0.00638295,2.3316,0.165904,0.487148,0.516957,0.021305,0.19075,0.978009,0.700529
30-Jul-2021,0.561629,0.00940892,0.0063918,,,0.490001,0.517143,0.0212775,,0.977623,0.699902
2-Aug-2021,,0.00941281,0.00638769,2.33099,0.165743,0.487651,0.517472,0.021249,0.1907,0.973481,0.700346
3-Aug-2021,0.558056,0.0094229,0.00640513,2.33127,0.165688,0.489847,0.51785,0.0212191,0.190628,0.975563,0.700081
4-Aug-2021,0.558502,0.00944906,0.00642554,2.33314,0.165754,0.494512,0.519263,0.0211808,0.19078,0.975783,0.700641
5-Aug-2021,0.560926,0.0094391,0.00639297,2.33313,0.166072,0.493987,0.51879,0.0211498,0.190875,0.975566,0.700989
6-Aug-2021,0.55946,0.00946399,0.00639048,,0.166419,0.494575,0.519513,0.0210481,,0.976652,0.702122
9-Aug-2021,0.559887,0.00947777,,,0.166548,0.493152,,0.0210326,0.191558,0.976526,0.703498
10-Aug-2021,0.561675,0.00946878,0.00638394,2.34117,,0.490995,0.51908,0.0210471,0.191788,0.976286,0.70434
11-Aug-2021,0.563717,0.00947208,0.00637015,2.34253,0.166329,0.493912,0.518485,0.0211187,0.191963,0.974147,0.704984
12-Aug-2021,0.562411,0.00947931,0.00638095,2.3405,0.166247,0.495291,0.519008,,,0.975302,0.704138
13-Aug-2021,0.562611,0.00947616,0.00637439,,0.166226,0.493329,0.518294,0.0211547,,0.971872,0.704051
16-Aug-2021,,,0.00641771,,,,,,,0.973908,0.702675
17-Aug-2021,,,0.00643447,,,,,,,0.969975,0.703288
18-Aug-2021,0.557995,0.00948514,0.00643194,2.34213,0.166528,0.484937,0.518045,0.0212267,0.191899,0.969169,0.704748
19-Aug-2021,0.551462,,0.00641417,2.34284,0.166375,0.483361,0.517064,0.021115,0.192084,0.965593,0.70543
20-Aug-2021,0.549241,0.00948714,0.00642731,,0.166613,0.48121,0.517785,0.0211725,,0.96182,0.706104
23-Aug-2021,0.555893,0.00949133,0.00641827,2.34214,0.166682,0.482561,0.518332,0.0211434,0.191963,0.964135,0.704983
24-Aug-2021,0.558657,0.00950061,0.00641723,2.34083,0.166988,0.485371,0.51913,0.0212597,0.191792,0.966305,0.704355
25-Aug-2021,0.558005,0.00947717,0.00641065,2.34013,0.167057,0.488396,0.519627,0.0214424,0.191735,0.966159,0.704146
26-Aug-2021,0.55623,0.00947626,0.00639715,2.3386,0.167884,0.490117,0.519863,0.02148,0.19161,0.966724,0.703686
27-Aug-2021,0.557325,0.00949885,0.00640164,,0.167902,0.488771,0.520574,0.0215431,,0.96522,0.70418
30-Aug-2021,0.557753,0.00956366,0.00640547,2.33728,0.16861,0.492407,0.521892,0.0216241,0.191405,,0.702936
31-Aug-2021,0.556488,0.0095979,0.00639047,2.33457,,0.49331,0.522217,0.0217119,0.191183,0.96675,0.702121
1-Sep-2021,0.557326,0.00963037,0.0063724,2.33623,0.16951,0.494856,0.522434,0.0217368,0.19132,0.966877,0.702621
7-Sep-2021,0.555638,0.00956956,0.0063868,2.33368,0.169124,0.501058,0.522712,0.0215782,0.190952,0.967158,0.701271
8-Sep-2021,0.554258,0.00953916,0.00637142,2.33647,0.169019,0.499603,0.522013,0.0214331,0.191308,0.967097,0.702577
9-Sep-2021,0.554685,0.00952519,0.00636932,2.33422,0.169214,0.497646,0.521509,0.0214399,0.191123,0.969463,0.701899
10-Sep-2021,0.555331,,0.0063895,,0.169368,0.498022,0.523345,0.0214599,,0.973071,0.701439
13-Sep-2021,,,0.00639309,,,,,,,0.972121,0.702984
14-Sep-2021,0.554613,0.00953792,0.00637953,2.3352,0.169244,0.499401,0.522933,0.0213278,0.191204,0.973874,0.702195
15-Sep-2021,0.554313,0.00951881,0.00639604,2.3321,0.168593,0.496493,0.522044,0.0213065,0.190949,0.969565,0.701262
16-Sep-2021,0.554445,0.00956957,0.00642325,2.33689,,0.500677,0.52382,0.0213419,0.191342,0.971418,0.702704
17-Sep-2021,0.552593,0.00956494,0.00640212,,0.168574,0.496425,0.522292,0.021186,,0.969583,0.702953
20-Sep-2021,0.549456,0.00957069,,2.34167,0.16826,0.495504,0.521449,0.0211265,0.191924,0.965246,0.704842
21-Sep-2021,0.550256,0.00957163,0.00642979,2.34014,0.168131,0.494618,0.52134,0.0210716,0.191799,0.964019,0.704383
22-Sep-2021,0.552275,0.00954549,0.00645012,2.34047,0.168194,0.494758,0.520797,0.0210658,0.191826,0.960984,0.704482
23-Sep-2021,0.556958,0.00955861,,2.34126,0.168331,0.493162,0.521396,0.0210376,0.191891,0.964197,0.704719
24-Sep-2021,0.555758,0.00956259,0.00638316,,0.168548,0.49766,0.522001,,,0.965088,0.704701
27-Sep-2021,0.558167,0.00957626,0.00636603,2.3426,0.168544,0.495372,0.521597,0.0210982,0.192064,0.966338,0.705356
28-Sep-2021,0.557211,0.00957705,0.00636353,2.34576,0.168908,0.494863,0.521858,0.0209831,0.192387,0.96104,0.706543
29-Sep-2021,0.555249,0.00954032,0.00633739,2.34758,0.169043,0.49139,0.521098,0.0208963,0.192633,0.955402,0.707443
30-Sep-2021,,0.00955878,0.00634249,2.35302,0.169481,0.487908,0.521481,0.0209396,0.193271,0.9536,0.709788
1-Oct-2021,0.559805,0.00953858,0.00635886,,0.169286,0.488709,0.520751,0.0210045,,0.95723,0.708377
4-Oct-2021,0.562323,0.00953049,0.00637624,2.34684,0.1696,0.49063,0.521269,0.0209912,0.192667,0.961624,0.707571
5-Oct-2021,0.562923,0.00949778,0.00638186,2.34785,,0.492399,0.52111,0.0209381,0.19275,0.964446,0.707876
6-Oct-2021,0.562495,0.00950667,0.00635616,2.35315,0.169751,0.494291,0.522595,0.0209303,0.193186,0.96297,0.709475
